query_id,customer_id,query_date,topic,message,resolved,escalated
QRY-A01109C1,CUST-90B6CC5F,2025-02-03,Can,"Can I purchase insurance for a second home? This requires immediate attention. This matter is critical, awaiting your quick response.",True,True
QRY-E900797C,CUST-F2D0B1DA,2025-05-22,Can,Can I get insurance for a second car? I would appreciate your prompt response. This issue needs urgent attention!,True,True
QRY-C93C3B57,CUST-4686372E,2025-02-10,Is,Is accidental death covered under my plan? Please respond at the earliest.,False,False
QRY-DA99F853,CUST-A6E25CE4,2025-01-03,How,How do I apply for travel insurance online? Looking forward to your reply.,True,False
QRY-6C6F635B,CUST-B27F1523,2025-01-03,Is,Is my policy valid during a policyholder’s relocation? Kindly provide an update. I require a prompt resolution.,True,True
QRY-EB4925E2,CUST-6ACE32BE,2025-02-06,Can,Can I cancel my policy anytime? I need your help with this. This issue needs urgent attention!,False,True
QRY-808175D2,CUST-05E59744,2025-04-14,How,How do I add coverage for home security systems? Looking forward to your reply.,False,False
QRY-ED770262,CUST-16E87245,2025-01-26,Are,"Are mental health treatments included? Can you check on this, please? I require a prompt resolution.",True,True
QRY-5612EF1F,CUST-BD3433C0,2025-02-04,How,How do I update my payment method? I would appreciate your prompt response.,True,False
QRY-9D617F6E,CUST-D1FDB77B,2025-02-01,How,How do I get help with claim submission? Could you please assist? Kindly prioritize my request.,True,True
QRY-D7FC57EF,CUST-F469C699,2025-05-02,What,What are the exclusions in my health insurance plan? Please respond at the earliest.,False,False
QRY-E1A97A38,CUST-E11F6C84,2025-03-21,Are,Are preventive health screenings included? Kindly provide an update. This issue needs urgent attention!,True,True
QRY-80355DD2,CUST-B72E6DC7,2025-01-13,Are,Are prescription medications covered? Looking forward to your reply.,True,False
QRY-8AB611CC,CUST-F069E884,2025-05-13,How,How do I get assistance with claim filing? This is quite urgent for me.,False,False
QRY-8C272127,CUST-04947E0C,2025-01-19,Can,"Can I add temporary coverage for a new vehicle? Please respond at the earliest. This matter is critical, awaiting your quick response.",True,True
QRY-F5BAE1B5,CUST-8C42F2E3,2025-05-25,Are,Are preventive health screenings included? I need your help with this.,False,False
QRY-4232BF21,CUST-269CA3B1,2025-02-26,Can,Can I add temporary coverage for a new vehicle? I would appreciate your prompt response.,False,False
QRY-0B27FBCC,CUST-820F709E,2025-03-25,Are,Are mental health counseling sessions included? Please clarify this issue. This issue needs urgent attention!,True,True
QRY-385B91CE,CUST-99DEDC51,2025-04-27,How,How do I check my policy renewal status? I need your help with this. Urgent: Please respond as soon as possible.,True,True
QRY-81042B57,CUST-72A6D6B4,2025-04-01,Are,Are mental health medications covered? Looking forward to your reply.,False,False
QRY-896A9720,CUST-D151D3D7,2025-03-02,Can,"Can I increase my deductible to lower my premium? Could you please assist? This is very urgent, please act fast!",True,True
QRY-8DC20901,CUST-3C0B263E,2025-03-11,Please,Please provide details about my current policy. This is quite urgent for me.,True,False
QRY-1A534DD3,CUST-A3644E7D,2025-03-02,Can,Can I get insurance for sports equipment? This requires immediate attention.,True,False
QRY-640C52E8,CUST-1F0804AB,2025-02-20,How,How do I add a second driver to my vehicle insurance? Looking forward to your reply.,False,False
QRY-5FD78420,CUST-F29FF33F,2025-04-06,How,How do I get help with claim submission? Please respond at the earliest.,True,False
QRY-3E8B378F,CUST-D614006E,2025-05-24,Is,"Is my life insurance plan covering accidental death? Can you check on this, please? I am escalating this issue due to its importance.",False,True
QRY-4435EB8A,CUST-2FF988B7,2025-05-09,Are,Are maternity expenses covered? I need your help with this.,False,False
QRY-E885A780,CUST-1018443B,2025-03-14,What,What is the process to renew my health insurance? This is quite urgent for me. Please escalate this matter immediately!,True,True
QRY-A45E069D,CUST-FA4F41B4,2025-04-01,What,What is the maximum claim amount for medical expenses? This requires immediate attention.,False,False
QRY-93CD8B14,CUST-A80B4D5D,2025-04-24,How,"How do I file a claim for theft during travel? Can you check on this, please?",False,False
QRY-151D1472,CUST-D72D288E,2025-04-25,How,How do I check my policy renewal date? Looking forward to your reply. I require a prompt resolution.,False,True
QRY-42DB17D1,CUST-F7714B0A,2025-04-23,How,How do I update my beneficiary details? This is quite urgent for me.,True,False
QRY-F425F785,CUST-9B44539D,2025-03-28,Are,Are preventive vaccinations reimbursed? Please respond at the earliest.,True,False
QRY-0C5AB074,CUST-88D447C2,2025-03-12,Are,Are mental health medications covered? Could you please assist? I require a prompt resolution.,True,True
QRY-5B2A2315,CUST-77B1ED91,2025-04-01,How,"How do I update my contact information? Can you check on this, please? Immediate assistance is needed.",False,True
QRY-D67CB4C0,CUST-B6EF9047,2025-05-04,How,How do I check the status of my claim? This is quite urgent for me.,True,False
QRY-EA403923,CUST-186E0CAC,2025-02-02,Can,Can I renew my policy without physical inspection? Looking forward to your reply. Please escalate this matter immediately!,False,True
QRY-E7FAE943,CUST-D9CC711B,2025-04-23,What,What is the procedure for filing theft claims? Kindly provide an update.,True,False
QRY-2BE86B75,CUST-D4C64104,2025-02-11,Can,Can I get roadside assistance internationally? Please respond at the earliest. I am escalating this issue due to its importance.,False,True
QRY-7C1228B0,CUST-FDB6C661,2025-01-10,How,How do I get reimbursed for medical bills? Could you please assist? Urgent: Please respond as soon as possible.,False,True
QRY-014229FD,CUST-610575F0,2025-03-07,What,What are the conditions for life insurance payout? Please respond at the earliest.,False,False
QRY-68E00E22,CUST-C918FE2E,2025-05-11,How,How do I apply for travel insurance online? Please clarify this issue.,True,False
QRY-0558C3A4,CUST-22BA760A,2025-03-07,What,"What is the cancellation policy for travel insurance? Can you check on this, please? I require a prompt resolution.",False,True
QRY-4FB25857,CUST-7666F4BB,2025-03-30,How,How do I dispute a claim denial? Could you please assist? I am escalating this issue due to its importance.,True,True
QRY-D7330853,CUST-33230617,2025-02-28,How,How do I update my bank details for payments? I would appreciate your prompt response.,False,False
QRY-17704C39,CUST-A964EA10,2025-05-22,How,"How do I dispute a premium charge on my bill? Can you check on this, please?",True,False
QRY-9971DE59,CUST-1779E1DF,2025-05-23,Can,Can I get a temporary insurance policy? Please clarify this issue.,True,False
QRY-010255DA,CUST-F57E06AB,2025-03-06,How,How do I submit supporting documents for claims? This requires immediate attention. I am escalating this issue due to its importance.,True,True
QRY-98E761B3,CUST-36C746D4,2025-03-19,What,What is the maximum coverage limit for home insurance? Please clarify this issue. Please treat this with high priority.,False,True
QRY-4664FD75,CUST-882F3317,2025-01-26,How,"How do I change the payment frequency for my premiums? Can you check on this, please?",True,False
QRY-B61895EE,CUST-00F1538F,2025-01-09,How,"How do I report damage caused by natural disasters? Can you check on this, please? This is very urgent, please act fast!",False,True
QRY-AE186610,CUST-668E39BE,2025-02-06,How,How do I report damage caused by natural disasters? I would appreciate your prompt response. Urgent: Please respond as soon as possible.,True,True
QRY-26A8B655,CUST-BE55396B,2025-04-02,Can,Can I get insurance for rental properties? I need your help with this. Please treat this with high priority.,True,True
QRY-B7262432,CUST-12FDE203,2025-04-14,Are,Are dental treatments covered under my health plan? Could you please assist? I am escalating this issue due to its importance.,True,True
QRY-43A2933E,CUST-B89FFEBB,2025-05-04,How,How do I get a copy of my claim statement? Could you please assist?,True,False
QRY-D0777F1F,CUST-5379D015,2025-05-09,How,How do I report damage caused by natural disasters? This is quite urgent for me.,False,False
QRY-BE4D2C7F,CUST-F4C9BFC0,2025-01-08,What,What documents do I need to renew my policy? I would appreciate your prompt response.,False,False
QRY-90D58554,CUST-7A8CAD2F,2025-04-06,Are,Are mental health medications covered? I need your help with this.,False,False
QRY-86EF1FCA,CUST-65950560,2025-02-14,How,How do I add flood coverage to my home insurance? Please clarify this issue. Urgent: Please respond as soon as possible.,False,True
QRY-0E05E569,CUST-31604C68,2025-02-24,Is,Is my policy valid if I relocate to another city? I would appreciate your prompt response.,False,False
QRY-FD725373,CUST-510493AC,2025-05-18,How,How do I claim life insurance benefits? I need your help with this.,True,False
QRY-F87FEBE7,CUST-B8B3EBAE,2025-04-17,How,How do I file a claim for fire damage? Looking forward to your reply. I require a prompt resolution.,False,True
QRY-063F9DF0,CUST-5A9B1CFC,2025-05-19,How,How do I update my bank account for premium payments? Kindly provide an update.,False,False
QRY-BBFE549D,CUST-07EB354F,2025-05-14,How,How do I submit supporting documents for claims? This is quite urgent for me.,False,False
QRY-213C661B,CUST-1C7B99E7,2025-04-26,How,How do I update my beneficiary details? This requires immediate attention.,True,False
QRY-972B619D,CUST-D69E22B7,2025-03-10,What,What happens if I miss a premium payment? Please respond at the earliest.,True,False
QRY-F7C0FBFC,CUST-5B69BCEB,2025-01-24,What,What are the policy terms for travel cancellations? This is quite urgent for me.,True,False
QRY-2B1BADF3,CUST-44DCC075,2025-02-24,Is,"Is there a waiting period before coverage begins? Looking forward to your reply. This matter is critical, awaiting your quick response.",False,True
QRY-3C2E8644,CUST-264904A8,2025-01-29,How,"How do I check the status of my claim? Can you check on this, please?",True,False
QRY-9A0464E0,CUST-71B61221,2025-02-26,Are,Are vaccinations covered under health insurance? This is quite urgent for me. Immediate assistance is needed.,False,True
QRY-445111F1,CUST-30253489,2025-01-20,Can,Can I get insurance for rental properties? Please respond at the earliest. This issue needs urgent attention!,True,True
QRY-6D16A73C,CUST-000C14F5,2025-03-19,How,How do I check my policy renewal date online? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-C3BCBB94,CUST-4563A643,2025-05-08,How,How do I file a claim for a car accident? I need your help with this.,False,False
QRY-827E727E,CUST-988ADEE7,2025-05-23,Can,Can I purchase insurance for a second home? I would appreciate your prompt response.,False,False
QRY-EFF9DE87,CUST-00EF50F7,2025-01-09,Are,Are outpatient prescription drugs covered? Please clarify this issue.,True,False
QRY-5FBFE27C,CUST-66CCB83F,2025-01-07,How,How long does it take to settle a claim? Could you please assist?,True,False
QRY-190AF4BA,CUST-8B434D0A,2025-05-02,Are,Are prescription medications covered? Kindly provide an update. Please treat this with high priority.,False,True
QRY-67FF4B4F,CUST-40946F8D,2025-05-16,What,"What is the cancellation policy for travel insurance? Could you please assist? This matter is critical, awaiting your quick response.",False,True
QRY-36D37338,CUST-678A2709,2025-04-10,What,"What is the process for claiming disability benefits? Can you check on this, please? Please treat this with high priority.",False,True
QRY-1DAB39B9,CUST-16138C9D,2025-03-20,What,"What is the maximum payout for travel insurance? Can you check on this, please?",True,False
QRY-32579DC5,CUST-82A24910,2025-04-22,What,What is the procedure for filing a claim for injury? Kindly provide an update.,False,False
QRY-EB8BB1AE,CUST-4894A44A,2025-04-08,Can,Can I get coverage for damages caused by floods? Please clarify this issue. I am escalating this issue due to its importance.,False,True
QRY-459805B6,CUST-FEAB6935,2025-02-21,Is,Is my policy valid if I relocate to another city? Kindly provide an update.,False,False
QRY-58E61AD2,CUST-A12EB054,2025-01-07,Can,Can I add a co-insured to my auto policy? Please respond at the earliest. This issue needs urgent attention!,False,True
QRY-CC68DD53,CUST-A6415203,2025-04-16,How,"How do I update my mailing address? Please respond at the earliest. This matter is critical, awaiting your quick response.",True,True
QRY-86C87901,CUST-938F2BF1,2025-02-05,What,What is the procedure for filing a fire claim? Could you please assist? Kindly prioritize my request.,False,True
QRY-70BF6255,CUST-4B78A54E,2025-03-18,How,How do I file a claim for emergency room visits? This is quite urgent for me. Please treat this with high priority.,False,True
QRY-DD80B377,CUST-2CB0FC5E,2025-03-29,Can,"Can I pay my insurance premium via autopay? I would appreciate your prompt response. This is very urgent, please act fast!",True,True
QRY-8B8340FE,CUST-1B4A4937,2025-03-25,What,What documents are needed to claim life insurance? I need your help with this.,True,False
